# Original image data
# 32x32
0.004,	0.005,	0.006,	0.003,	0.001,	0.001,	0.002,	0.000,	0.001,	0.001,	0.001,	0.000,	0.003,	0.005,	0.002,	0.000,	0.001,	0.000,	0.005,	0.003,	0.004,	0.006,	0.007,	0.010,	0.002,	0.001,	0.002,	0.002,	0.003,	0.003,	0.001,	0.001
0.004,	0.007,	0.005,	0.006,	0.001,	0.001,	0.002,	0.002,	0.001,	0.001,	0.002,	0.001,	0.004,	0.004,	0.006,	0.003,	0.001,	0.002,	0.003,	0.006,	0.005,	0.007,	0.007,	0.005,	0.003,	0.000,	0.002,	0.002,	0.003,	0.002,	0.005,	0.000
0.005,	0.004,	0.005,	0.004,	0.001,	0.001,	0.008,	0.002,	0.004,	0.003,	0.005,	0.003,	0.003,	0.001,	0.002,	0.003,	0.001,	0.001,	0.006,	0.003,	0.006,	0.009,	0.007,	0.004,	0.002,	0.002,	0.005,	0.001,	0.002,	0.003,	0.001,	0.002
0.001,	0.009,	0.007,	0.004,	0.002,	0.002,	0.003,	0.003,	0.003,	0.002,	0.004,	0.002,	0.002,	0.001,	0.005,	0.002,	0.001,	0.000,	0.003,	0.003,	0.001,	0.006,	0.005,	0.003,	0.002,	0.001,	0.001,	0.002,	0.001,	0.006,	0.004,	0.001
0.009,	0.000,	0.009,	0.008,	0.002,	0.000,	0.001,	0.003,	0.004,	0.004,	0.005,	0.004,	0.001,	0.003,	0.001,	0.001,	0.002,	0.005,	0.005,	0.004,	0.007,	0.005,	0.003,	0.004,	0.003,	0.002,	0.001,	0.000,	0.001,	0.001,	0.002,	0.001
0.002,	0.003,	0.010,	0.004,	0.002,	0.003,	0.004,	0.003,	0.003,	0.002,	0.006,	0.001,	0.008,	0.002,	0.000,	0.003,	0.002,	0.003,	0.006,	0.003,	0.007,	0.007,	0.004,	0.002,	0.002,	0.004,	0.000,	0.000,	0.000,	0.001,	0.001,	0.002
0.002,	0.003,	0.009,	0.003,	0.002,	0.004,	0.010,	0.007,	0.011,	0.008,	0.007,	0.002,	0.017,	0.015,	0.009,	0.003,	0.007,	0.009,	0.007,	0.005,	0.011,	0.010,	0.000,	0.002,	0.001,	0.001,	0.001,	0.002,	0.001,	0.003,	0.003,	0.002
0.003,	0.003,	0.005,	0.005,	0.002,	0.003,	0.006,	0.005,	0.006,	0.005,	0.005,	0.005,	0.012,	0.005,	0.007,	0.002,	0.007,	0.005,	0.009,	0.006,	0.006,	0.004,	0.002,	0.002,	0.001,	0.002,	0.003,	0.003,	0.003,	0.002,	0.001,	0.001
0.008,	0.013,	0.009,	0.006,	0.005,	0.008,	0.012,	0.012,	0.021,	0.030,	0.022,	0.011,	0.019,	0.023,	0.027,	0.010,	0.010,	0.013,	0.013,	0.016,	0.010,	0.007,	0.010,	0.006,	0.006,	0.006,	0.004,	0.001,	0.001,	0.000,	0.002,	0.001
0.010,	0.012,	0.008,	0.006,	0.008,	0.019,	0.019,	0.019,	0.033,	0.047,	0.030,	0.021,	0.030,	0.045,	0.049,	0.015,	0.020,	0.039,	0.037,	0.026,	0.020,	0.013,	0.009,	0.008,	0.007,	0.008,	0.004,	0.001,	0.002,	0.002,	0.001,	0.001
0.011,	0.012,	0.014,	0.008,	0.010,	0.012,	0.043,	0.031,	0.047,	0.042,	0.034,	0.025,	0.062,	0.068,	0.054,	0.019,	0.053,	0.046,	0.047,	0.025,	0.029,	0.027,	0.020,	0.007,	0.002,	0.006,	0.005,	0.002,	0.002,	0.002,	0.002,	0.003
0.004,	0.019,	0.012,	0.007,	0.007,	0.020,	0.048,	0.030,	0.045,	0.051,	0.037,	0.022,	0.057,	0.077,	0.074,	0.031,	0.030,	0.045,	0.049,	0.028,	0.023,	0.032,	0.023,	0.008,	0.000,	0.014,	0.004,	0.001,	0.002,	0.001,	0.007,	0.002
0.009,	0.001,	0.008,	0.008,	0.012,	0.015,	0.034,	0.025,	0.025,	0.033,	0.032,	0.024,	0.067,	0.067,	0.057,	0.029,	0.058,	0.052,	0.051,	0.030,	0.025,	0.019,	0.017,	0.007,	0.007,	0.006,	0.005,	0.002,	0.003,	0.003,	0.003,	0.001
0.000,	0.005,	0.010,	0.004,	0.007,	0.019,	0.026,	0.023,	0.019,	0.032,	0.031,	0.020,	0.049,	0.052,	0.058,	0.021,	0.045,	0.063,	0.060,	0.029,	0.020,	0.020,	0.021,	0.006,	0.005,	0.005,	0.004,	0.004,	0.003,	0.000,	0.003,	0.001
0.003,	0.008,	0.008,	0.010,	0.012,	0.027,	0.041,	0.023,	0.049,	0.045,	0.026,	0.018,	0.067,	0.092,	0.083,	0.078,	0.053,	0.063,	0.086,	0.024,	0.018,	0.017,	0.014,	0.007,	0.000,	0.001,	0.006,	0.013,	0.001,	0.001,	0.001,	0.001
0.014,	0.015,	0.016,	0.008,	0.013,	0.030,	0.050,	0.030,	0.042,	0.027,	0.022,	0.013,	0.092,	0.095,	0.103,	0.034,	0.047,	0.059,	0.076,	0.024,	0.016,	0.009,	0.010,	0.006,	0.003,	0.004,	0.006,	0.007,	0.000,	0.000,	0.001,	0.001
0.013,	0.015,	0.015,	0.007,	0.014,	0.031,	0.042,	0.044,	0.063,	0.052,	0.042,	0.023,	0.043,	0.063,	0.074,	0.061,	0.090,	0.091,	0.032,	0.021,	0.008,	0.005,	0.004,	0.001,	0.000,	0.001,	0.001,	0.001,	0.005,	0.006,	0.008,	0.008
0.017,	0.021,	0.037,	0.013,	0.015,	0.027,	0.038,	0.054,	0.096,	0.085,	0.060,	0.034,	0.044,	0.087,	0.160,	0.139,	0.155,	0.142,	0.091,	0.048,	0.017,	0.013,	0.006,	0.003,	0.004,	0.001,	0.003,	0.001,	0.007,	0.008,	0.009,	0.009
0.012,	0.013,	0.015,	0.007,	0.021,	0.027,	0.034,	0.033,	0.055,	0.065,	0.047,	0.045,	0.064,	0.105,	0.129,	0.094,	0.116,	0.086,	0.060,	0.039,	0.015,	0.006,	0.010,	0.001,	0.008,	0.001,	0.002,	0.002,	0.004,	0.009,	0.011,	0.006
0.006,	0.021,	0.032,	0.008,	0.029,	0.032,	0.046,	0.040,	0.101,	0.088,	0.044,	0.050,	0.057,	0.099,	0.118,	0.079,	0.129,	0.099,	0.057,	0.039,	0.017,	0.005,	0.004,	0.001,	0.006,	0.001,	0.011,	0.000,	0.003,	0.008,	0.008,	0.008
0.013,	0.024,	0.038,	0.007,	0.012,	0.032,	0.051,	0.044,	0.063,	0.063,	0.053,	0.045,	0.064,	0.089,	0.114,	0.084,	0.153,	0.114,	0.096,	0.039,	0.016,	0.011,	0.002,	0.003,	0.001,	0.003,	0.004,	0.000,	0.006,	0.007,	0.009,	0.008
0.020,	0.032,	0.025,	0.020,	0.018,	0.031,	0.053,	0.047,	0.055,	0.076,	0.049,	0.040,	0.049,	0.079,	0.097,	0.050,	0.087,	0.125,	0.103,	0.043,	0.030,	0.008,	0.004,	0.002,	0.008,	0.015,	0.007,	0.008,	0.005,	0.006,	0.012,	0.009
0.017,	0.020,	0.038,	0.030,	0.014,	0.032,	0.036,	0.027,	0.067,	0.067,	0.042,	0.034,	0.042,	0.065,	0.093,	0.045,	0.073,	0.106,	0.098,	0.040,	0.020,	0.009,	0.003,	0.001,	0.010,	0.014,	0.013,	0.007,	0.009,	0.007,	0.012,	0.011
0.014,	0.016,	0.025,	0.016,	0.010,	0.024,	0.039,	0.034,	0.062,	0.049,	0.039,	0.029,	0.035,	0.055,	0.065,	0.049,	0.046,	0.073,	0.088,	0.032,	0.011,	0.014,	0.004,	0.001,	0.012,	0.013,	0.011,	0.006,	0.009,	0.005,	0.005,	0.006
0.002,	0.003,	0.003,	0.003,	0.008,	0.008,	0.017,	0.005,	0.010,	0.012,	0.007,	0.005,	0.018,	0.029,	0.043,	0.047,	0.047,	0.049,	0.020,	0.009,	0.005,	0.006,	0.007,	0.003,	0.015,	0.010,	0.009,	0.004,	0.002,	0.001,	0.003,	0.001
0.002,	0.005,	0.002,	0.004,	0.006,	0.003,	0.023,	0.008,	0.006,	0.007,	0.005,	0.005,	0.022,	0.031,	0.053,	0.021,	0.012,	0.014,	0.018,	0.009,	0.005,	0.008,	0.006,	0.004,	0.013,	0.012,	0.017,	0.006,	0.001,	0.002,	0.001,	0.005
0.001,	0.002,	0.005,	0.004,	0.006,	0.001,	0.010,	0.012,	0.006,	0.006,	0.004,	0.001,	0.006,	0.032,	0.013,	0.005,	0.009,	0.012,	0.012,	0.010,	0.001,	0.007,	0.007,	0.006,	0.013,	0.012,	0.010,	0.009,	0.002,	0.002,	0.000,	0.001
0.001,	0.004,	0.003,	0.003,	0.003,	0.006,	0.020,	0.005,	0.004,	0.002,	0.002,	0.003,	0.007,	0.004,	0.016,	0.004,	0.004,	0.016,	0.008,	0.009,	0.005,	0.003,	0.004,	0.004,	0.003,	0.027,	0.025,	0.006,	0.001,	0.001,	0.002,	0.000
0.003,	0.002,	0.005,	0.004,	0.003,	0.009,	0.018,	0.007,	0.002,	0.004,	0.002,	0.001,	0.002,	0.004,	0.012,	0.004,	0.007,	0.010,	0.013,	0.008,	0.002,	0.001,	0.002,	0.002,	0.011,	0.000,	0.018,	0.003,	0.000,	0.001,	0.001,	0.000
0.000,	0.001,	0.006,	0.004,	0.002,	0.008,	0.014,	0.021,	0.005,	0.001,	0.004,	0.000,	0.004,	0.006,	0.009,	0.006,	0.005,	0.007,	0.007,	0.004,	0.003,	0.013,	0.001,	0.004,	0.005,	0.022,	0.022,	0.015,	0.000,	0.004,	0.001,	0.000
0.001,	0.002,	0.003,	0.003,	0.002,	0.006,	0.019,	0.014,	0.005,	0.004,	0.002,	0.000,	0.003,	0.004,	0.005,	0.006,	0.005,	0.006,	0.004,	0.002,	0.004,	0.008,	0.004,	0.004,	0.017,	0.018,	0.034,	0.029,	0.002,	0.001,	0.001,	0.001
0.000,	0.001,	0.002,	0.001,	0.003,	0.005,	0.015,	0.011,	0.003,	0.002,	0.001,	0.003,	0.002,	0.002,	0.003,	0.003,	0.004,	0.001,	0.002,	0.002,	0.008,	0.010,	0.008,	0.004,	0.019,	0.023,	0.029,	0.025,	0.001,	0.002,	0.002,	0.002
