# Original image data
# 32x32
0.004,	0.005,	0.006,	0.003,	0.001,	0.001,	0.002,	0.001,	0.000,	0.000,	0.001,	0.001,	0.002,	0.003,	0.001,	0.000,	0.001,	0.000,	0.004,	0.002,	0.004,	0.006,	0.007,	0.008,	0.000,	0.002,	0.004,	0.003,	0.002,	0.002,	0.001,	0.001
0.004,	0.007,	0.006,	0.007,	0.000,	0.001,	0.000,	0.003,	0.002,	0.002,	0.001,	0.001,	0.004,	0.003,	0.003,	0.001,	0.002,	0.004,	0.005,	0.005,	0.005,	0.007,	0.006,	0.005,	0.001,	0.003,	0.002,	0.003,	0.002,	0.001,	0.004,	0.000
0.005,	0.004,	0.006,	0.005,	0.000,	0.001,	0.003,	0.001,	0.005,	0.003,	0.004,	0.002,	0.001,	0.003,	0.001,	0.001,	0.004,	0.006,	0.010,	0.004,	0.006,	0.008,	0.006,	0.003,	0.001,	0.002,	0.008,	0.002,	0.002,	0.004,	0.001,	0.002
0.001,	0.010,	0.007,	0.005,	0.001,	0.002,	0.002,	0.003,	0.004,	0.002,	0.004,	0.002,	0.003,	0.003,	0.000,	0.001,	0.003,	0.004,	0.006,	0.006,	0.002,	0.006,	0.005,	0.002,	0.001,	0.005,	0.003,	0.004,	0.000,	0.006,	0.003,	0.001
0.009,	0.002,	0.010,	0.009,	0.002,	0.001,	0.002,	0.006,	0.004,	0.004,	0.005,	0.003,	0.001,	0.003,	0.003,	0.002,	0.006,	0.007,	0.009,	0.006,	0.007,	0.005,	0.003,	0.003,	0.000,	0.000,	0.007,	0.004,	0.001,	0.000,	0.001,	0.001
0.003,	0.004,	0.011,	0.004,	0.002,	0.004,	0.006,	0.003,	0.006,	0.001,	0.007,	0.001,	0.007,	0.003,	0.000,	0.000,	0.003,	0.005,	0.010,	0.004,	0.006,	0.006,	0.004,	0.003,	0.001,	0.000,	0.003,	0.003,	0.001,	0.002,	0.001,	0.001
0.002,	0.004,	0.010,	0.003,	0.004,	0.006,	0.012,	0.012,	0.019,	0.016,	0.015,	0.004,	0.015,	0.011,	0.006,	0.002,	0.008,	0.008,	0.005,	0.002,	0.008,	0.008,	0.001,	0.002,	0.000,	0.001,	0.002,	0.000,	0.001,	0.002,	0.000,	0.001
0.003,	0.003,	0.006,	0.005,	0.002,	0.004,	0.009,	0.008,	0.010,	0.013,	0.015,	0.011,	0.016,	0.006,	0.005,	0.001,	0.008,	0.006,	0.009,	0.005,	0.005,	0.003,	0.004,	0.001,	0.001,	0.000,	0.001,	0.001,	0.002,	0.002,	0.001,	0.000
0.008,	0.012,	0.009,	0.007,	0.009,	0.013,	0.018,	0.018,	0.033,	0.040,	0.033,	0.017,	0.033,	0.035,	0.044,	0.017,	0.020,	0.026,	0.020,	0.019,	0.013,	0.011,	0.012,	0.007,	0.007,	0.009,	0.006,	0.003,	0.000,	0.000,	0.000,	0.000
0.010,	0.011,	0.009,	0.006,	0.009,	0.019,	0.026,	0.034,	0.046,	0.068,	0.050,	0.028,	0.051,	0.067,	0.063,	0.023,	0.039,	0.057,	0.044,	0.029,	0.031,	0.021,	0.016,	0.010,	0.009,	0.009,	0.005,	0.001,	0.002,	0.000,	0.000,	0.000
0.012,	0.011,	0.012,	0.006,	0.008,	0.017,	0.054,	0.034,	0.052,	0.051,	0.042,	0.026,	0.064,	0.065,	0.062,	0.030,	0.074,	0.069,	0.067,	0.034,	0.026,	0.023,	0.024,	0.008,	0.004,	0.008,	0.007,	0.004,	0.002,	0.003,	0.003,	0.004
0.004,	0.016,	0.010,	0.005,	0.009,	0.020,	0.055,	0.032,	0.040,	0.057,	0.043,	0.020,	0.064,	0.079,	0.074,	0.041,	0.042,	0.065,	0.066,	0.036,	0.023,	0.032,	0.023,	0.009,	0.000,	0.019,	0.008,	0.004,	0.002,	0.002,	0.012,	0.003
0.008,	0.002,	0.009,	0.005,	0.010,	0.016,	0.031,	0.026,	0.025,	0.032,	0.028,	0.017,	0.061,	0.060,	0.056,	0.028,	0.060,	0.051,	0.052,	0.027,	0.024,	0.017,	0.018,	0.009,	0.008,	0.008,	0.008,	0.003,	0.002,	0.002,	0.005,	0.000
0.001,	0.005,	0.011,	0.004,	0.008,	0.020,	0.032,	0.021,	0.020,	0.034,	0.024,	0.017,	0.039,	0.049,	0.063,	0.023,	0.040,	0.067,	0.056,	0.024,	0.020,	0.025,	0.021,	0.007,	0.005,	0.006,	0.007,	0.005,	0.001,	0.001,	0.004,	0.002
0.003,	0.009,	0.010,	0.012,	0.015,	0.037,	0.053,	0.030,	0.063,	0.044,	0.024,	0.039,	0.082,	0.111,	0.097,	0.113,	0.075,	0.075,	0.098,	0.030,	0.024,	0.019,	0.014,	0.007,	0.000,	0.003,	0.008,	0.016,	0.001,	0.002,	0.002,	0.002
0.016,	0.017,	0.020,	0.008,	0.015,	0.036,	0.062,	0.035,	0.041,	0.031,	0.026,	0.022,	0.074,	0.096,	0.100,	0.068,	0.072,	0.075,	0.100,	0.034,	0.025,	0.013,	0.010,	0.005,	0.003,	0.005,	0.009,	0.009,	0.000,	0.000,	0.003,	0.004
0.014,	0.018,	0.016,	0.008,	0.015,	0.037,	0.044,	0.039,	0.052,	0.037,	0.036,	0.022,	0.042,	0.071,	0.103,	0.088,	0.117,	0.117,	0.050,	0.024,	0.009,	0.004,	0.004,	0.001,	0.001,	0.002,	0.001,	0.001,	0.004,	0.005,	0.007,	0.008
0.020,	0.025,	0.037,	0.011,	0.016,	0.032,	0.038,	0.046,	0.094,	0.093,	0.062,	0.039,	0.059,	0.100,	0.191,	0.171,	0.146,	0.140,	0.099,	0.049,	0.020,	0.010,	0.004,	0.000,	0.002,	0.000,	0.000,	0.000,	0.006,	0.008,	0.009,	0.009
0.012,	0.012,	0.015,	0.006,	0.025,	0.030,	0.040,	0.034,	0.058,	0.071,	0.047,	0.044,	0.057,	0.072,	0.108,	0.073,	0.120,	0.089,	0.061,	0.031,	0.011,	0.002,	0.001,	0.002,	0.008,	0.002,	0.003,	0.002,	0.003,	0.008,	0.011,	0.006
0.007,	0.020,	0.032,	0.008,	0.030,	0.035,	0.052,	0.035,	0.072,	0.066,	0.040,	0.052,	0.058,	0.095,	0.112,	0.075,	0.113,	0.114,	0.074,	0.038,	0.019,	0.004,	0.000,	0.002,	0.005,	0.002,	0.012,	0.000,	0.003,	0.008,	0.008,	0.007
0.013,	0.024,	0.036,	0.005,	0.012,	0.035,	0.055,	0.048,	0.058,	0.055,	0.048,	0.036,	0.059,	0.068,	0.088,	0.055,	0.101,	0.103,	0.110,	0.039,	0.015,	0.010,	0.003,	0.003,	0.002,	0.004,	0.005,	0.000,	0.005,	0.007,	0.008,	0.008
0.018,	0.030,	0.024,	0.020,	0.015,	0.029,	0.054,	0.047,	0.049,	0.071,	0.040,	0.032,	0.044,	0.075,	0.090,	0.037,	0.063,	0.100,	0.106,	0.040,	0.021,	0.003,	0.004,	0.001,	0.007,	0.015,	0.007,	0.008,	0.006,	0.006,	0.010,	0.009
0.015,	0.018,	0.035,	0.027,	0.012,	0.032,	0.032,	0.023,	0.065,	0.054,	0.029,	0.019,	0.031,	0.052,	0.067,	0.031,	0.051,	0.075,	0.070,	0.020,	0.012,	0.009,	0.001,	0.000,	0.012,	0.015,	0.015,	0.008,	0.010,	0.008,	0.013,	0.012
0.013,	0.015,	0.025,	0.015,	0.008,	0.021,	0.041,	0.027,	0.052,	0.040,	0.028,	0.015,	0.020,	0.041,	0.049,	0.033,	0.022,	0.045,	0.047,	0.015,	0.008,	0.009,	0.003,	0.001,	0.012,	0.012,	0.011,	0.006,	0.010,	0.006,	0.006,	0.007
0.001,	0.002,	0.003,	0.003,	0.005,	0.002,	0.009,	0.003,	0.008,	0.009,	0.003,	0.003,	0.008,	0.020,	0.032,	0.032,	0.029,	0.028,	0.014,	0.007,	0.002,	0.004,	0.004,	0.002,	0.016,	0.010,	0.009,	0.005,	0.001,	0.002,	0.003,	0.000
0.000,	0.004,	0.002,	0.004,	0.007,	0.002,	0.007,	0.003,	0.005,	0.006,	0.004,	0.002,	0.012,	0.023,	0.043,	0.014,	0.007,	0.009,	0.010,	0.007,	0.003,	0.007,	0.003,	0.003,	0.014,	0.013,	0.019,	0.007,	0.003,	0.002,	0.001,	0.002
0.000,	0.001,	0.004,	0.003,	0.004,	0.001,	0.006,	0.007,	0.004,	0.005,	0.003,	0.002,	0.002,	0.024,	0.011,	0.004,	0.004,	0.006,	0.010,	0.011,	0.000,	0.003,	0.003,	0.004,	0.016,	0.013,	0.010,	0.010,	0.003,	0.003,	0.001,	0.002
0.000,	0.005,	0.003,	0.004,	0.002,	0.009,	0.018,	0.004,	0.004,	0.003,	0.002,	0.001,	0.002,	0.001,	0.013,	0.003,	0.001,	0.013,	0.007,	0.007,	0.004,	0.002,	0.002,	0.002,	0.001,	0.029,	0.027,	0.007,	0.001,	0.001,	0.002,	0.000
0.002,	0.001,	0.005,	0.005,	0.002,	0.008,	0.016,	0.005,	0.002,	0.006,	0.001,	0.000,	0.001,	0.003,	0.010,	0.005,	0.006,	0.007,	0.009,	0.005,	0.001,	0.000,	0.001,	0.001,	0.012,	0.001,	0.020,	0.004,	0.000,	0.001,	0.001,	0.000
0.001,	0.001,	0.003,	0.003,	0.001,	0.007,	0.012,	0.019,	0.007,	0.002,	0.002,	0.000,	0.003,	0.004,	0.012,	0.007,	0.006,	0.005,	0.005,	0.002,	0.003,	0.012,	0.001,	0.003,	0.004,	0.023,	0.024,	0.015,	0.000,	0.004,	0.001,	0.001
0.001,	0.002,	0.004,	0.003,	0.003,	0.005,	0.016,	0.012,	0.007,	0.006,	0.003,	0.000,	0.002,	0.004,	0.009,	0.006,	0.004,	0.006,	0.003,	0.001,	0.005,	0.006,	0.004,	0.003,	0.016,	0.019,	0.036,	0.030,	0.001,	0.002,	0.001,	0.001
0.000,	0.001,	0.002,	0.001,	0.002,	0.004,	0.012,	0.010,	0.002,	0.003,	0.002,	0.002,	0.002,	0.002,	0.005,	0.005,	0.003,	0.000,	0.002,	0.002,	0.008,	0.009,	0.006,	0.004,	0.021,	0.024,	0.030,	0.026,	0.001,	0.002,	0.003,	0.002
