# Original image data
# 32x32
0.004,	0.005,	0.006,	0.003,	0.001,	0.000,	0.003,	0.001,	0.003,	0.004,	0.003,	0.000,	0.003,	0.004,	0.000,	0.002,	0.001,	0.001,	0.005,	0.003,	0.005,	0.006,	0.007,	0.008,	0.004,	0.003,	0.000,	0.003,	0.002,	0.003,	0.002,	0.002
0.004,	0.007,	0.007,	0.008,	0.001,	0.000,	0.000,	0.004,	0.005,	0.007,	0.007,	0.002,	0.003,	0.003,	0.003,	0.000,	0.002,	0.004,	0.004,	0.006,	0.005,	0.007,	0.006,	0.005,	0.004,	0.003,	0.005,	0.002,	0.003,	0.002,	0.005,	0.001
0.005,	0.005,	0.006,	0.004,	0.001,	0.001,	0.011,	0.003,	0.006,	0.008,	0.011,	0.005,	0.004,	0.000,	0.001,	0.000,	0.001,	0.004,	0.007,	0.003,	0.006,	0.009,	0.006,	0.003,	0.003,	0.005,	0.001,	0.000,	0.001,	0.004,	0.002,	0.003
0.002,	0.010,	0.008,	0.006,	0.002,	0.003,	0.003,	0.004,	0.006,	0.009,	0.009,	0.004,	0.003,	0.003,	0.001,	0.000,	0.003,	0.001,	0.005,	0.003,	0.002,	0.006,	0.004,	0.002,	0.002,	0.007,	0.001,	0.000,	0.002,	0.007,	0.002,	0.001
0.007,	0.001,	0.008,	0.009,	0.002,	0.002,	0.004,	0.009,	0.012,	0.012,	0.009,	0.005,	0.001,	0.003,	0.003,	0.003,	0.002,	0.010,	0.011,	0.005,	0.008,	0.006,	0.003,	0.003,	0.005,	0.002,	0.000,	0.002,	0.001,	0.001,	0.002,	0.002
0.002,	0.004,	0.010,	0.004,	0.002,	0.009,	0.012,	0.009,	0.013,	0.009,	0.010,	0.002,	0.008,	0.002,	0.001,	0.001,	0.004,	0.007,	0.014,	0.007,	0.007,	0.010,	0.006,	0.005,	0.002,	0.005,	0.001,	0.001,	0.002,	0.002,	0.001,	0.001
0.002,	0.006,	0.012,	0.003,	0.009,	0.015,	0.028,	0.018,	0.031,	0.024,	0.020,	0.006,	0.017,	0.015,	0.014,	0.007,	0.014,	0.016,	0.016,	0.008,	0.016,	0.015,	0.004,	0.004,	0.002,	0.003,	0.001,	0.001,	0.002,	0.002,	0.001,	0.001
0.005,	0.004,	0.008,	0.006,	0.006,	0.010,	0.021,	0.016,	0.019,	0.021,	0.016,	0.014,	0.018,	0.006,	0.010,	0.006,	0.013,	0.010,	0.020,	0.010,	0.011,	0.010,	0.008,	0.001,	0.002,	0.002,	0.003,	0.001,	0.001,	0.002,	0.001,	0.000
0.010,	0.018,	0.011,	0.010,	0.014,	0.022,	0.034,	0.029,	0.037,	0.047,	0.033,	0.017,	0.033,	0.040,	0.061,	0.033,	0.029,	0.043,	0.042,	0.033,	0.023,	0.020,	0.018,	0.009,	0.008,	0.009,	0.006,	0.003,	0.000,	0.001,	0.001,	0.000
0.011,	0.014,	0.011,	0.006,	0.016,	0.031,	0.031,	0.047,	0.040,	0.054,	0.037,	0.025,	0.051,	0.077,	0.108,	0.053,	0.055,	0.081,	0.074,	0.042,	0.038,	0.027,	0.024,	0.012,	0.010,	0.009,	0.006,	0.001,	0.003,	0.000,	0.002,	0.000
